ID_aux;CODIGO;VIA;PREFERENCIA;PTJE_POND;TIPO_MATRICULA
id_2615926071526;13024;1;1;671,85;1
id_2674926677480;23077;1;1;603,55;1
id_2617926671766;32163;1;1;599,5;1
id_2647926674735;13089;1;1;557,25;1
id_2642926674271;55007;1;3;554;1
id_3808938870829;53309;1;1;547,35;1
id_3865938876586;16043;1;1;729,9;1
id_3857938975721;22077;1;1;625,2;1
id_3824938972478;51240;1;1;550,65;1
id_3867938976775;24055;1;1;694,5;1
id_3882938578235;25031;1;1;592,65;1
id_3893938579378;12025;1;1;644,8;1
id_3824938572433;42122;1;1;703,7;1
id_3806938570690;41003;1;1;489,5;1
id_3881938778156;50929;1;3;464,15;1
id_3886938778638;16007;1;1;668,75;1
id_3891938779104;12062;1;2;605,75;1
id_3875938777561;49005;1;3;534,05;1
id_3840938774096;17030;1;1;543,8;1
id_3805938770522;50816;1;1;682,3;1
id_3821938172184;13061;1;1;696,6;1
id_3895938479573;20007;1;1;633,95;1
id_3874938477493;52100;1;3;506,7;1
id_3872938477264;49104;1;1;496,05;1
id_3815938471531;16035;1;6;630,2;1
id_3814938471456;40062;1;2;587,8;1
id_3849938474918;45009;1;3;676;1
id_3845938474553;27023;1;1;498,5;1
id_3810938271040;12038;1;1;637,2;1
id_3828938272897;29082;1;1;604,45;1
id_3859938375992;50810;1;2;509,2;1
id_3824938372491;13032;1;1;598,8;1
id_3898938079899;55092;1;3;514,7;1
id_3893938079363;39117;1;1;527,15;1
id_3843938074302;42004;1;1;732,9;1
id_3832938073219;45016;1;1;568,35;1
id_3802938070244;41017;1;1;445;1
id_3881938678148;49219;1;2;472,95;1
id_3881938678140;35066;1;2;561,25;1
id_3881938678161;34018;1;1;628,4;1
id_3878938677878;16099;1;1;639;1
id_3819938671949;19030;1;2;613,65;1
id_3829938672981;13024;1;5;695,45;1
id_3823938672388;52140;1;1;563,2;1
id_3933939873386;19005;1;1;543,85;1
id_3908939870843;41168;1;2;598,7;1
id_3908939970834;13016;1;1;600,75;1
id_3965939976586;26007;1;1;558,1;1
id_3967939976721;41068;1;1;523,6;1
id_3980939578009;49311;1;1;456,65;1
id_3954939575421;19036;1;2;674,7;1
id_3947939574743;32034;1;1;604;1
id_3902939570230;55007;1;1;670;1
id_3900939570004;41047;1;1;715,1;1
id_3965939576588;29066;1;1;561,3;1
id_3989939778918;29055;1;3;556,3;1
id_3944939774448;38004;1;1;622,9;1
id_3922939772256;11028;1;1;674,9;1
id_3966939776651;26082;1;2;533,3;1
id_3958939175848;19026;1;1;556,1;1
id_3951939175167;14087;1;1;631,6;1
id_3917939171724;15443;1;1;522,1;1
id_3909939170900;14063;1;1;648,9;1
id_3968939176811;14032;1;11;594,65;2
id_3983939478362;21076;1;2;546,8;1
id_3978939477802;29015;1;3;536,5;2
id_3924939472410;22028;1;1;587;1
id_3954939275489;41071;1;1;501,1;1
id_3978939277829;19031;1;1;531;1
id_3946939374648;45018;1;1;638,75;1
id_3979939077917;36050;1;2;558,75;1
id_3903939670334;32043;1;1;488,3;1
id_3963939676387;30060;1;1;599,9;1
id_3591935879112;17823;1;1;494,8;1
id_3594935879444;17826;1;3;657,2;1
id_3593935879356;34087;1;1;713,86;1
id_3526935872630;29080;1;1;568,9;1
id_3561935876190;26007;1;1;473,6;1
id_3515935971547;50921;1;1;644,4;1
id_3599935579982;11024;1;1;664,3;1
id_3575935577563;29045;1;1;713,7;1
id_3573935577387;13092;1;1;621,55;1
id_3535935573592;25021;1;1;547,55;1
id_3501935570178;51150;1;2;545,6;1
id_3560935576055;49216;1;1;516,75;1
id_3566935576664;46402;1;11;466,8;2
id_3597935779777;17842;1;1;598,2;1
id_3551935775140;46403;1;1;574,5;1
id_3510935771014;41011;1;2;534,9;1
id_3549935774940;47302;1;1;734,7;1
id_3545935774513;47005;1;1;603,9;1
id_3522935772230;33023;1;11;557,5;2
id_3595935179586;17037;1;1;616,7;1
id_3597935179760;17816;1;1;716,2;1
id_3563935176350;52495;1;11;493,2;2
id_3581935478106;50802;1;1;621,5;1
id_3563935476339;49328;1;1;514,75;1
id_3560935476049;37048;1;1;593,05;1
id_3552935275274;23010;1;1;510,3;1
id_3533935273305;11072;1;1;717,8;1
id_3509935270904;20023;1;1;604,4;1
id_3597935379764;11060;1;1;732,3;1
id_3539935373939;41118;1;1;582,6;1
id_3537935373706;51230;1;4;528,7;1
id_3564935376488;39139;1;1;539,2;1
id_3560935376053;26093;1;2;636,9;1
id_3591935079101;16038;1;1;633,8;1
id_3517935071791;50101;1;1;546,25;1
id_3544935074496;52141;1;2;494,95;1
id_3569935076919;19080;1;1;552,9;1
id_3584935678419;48008;1;11;535,95;2
id_3584935678430;48009;1;1;605,3;1
id_3745937874593;16035;1;1;683,3;1
id_3727937872769;14087;1;1;616,9;1
id_3736937873673;11005;1;11;617,1;2
id_3762937876263;12028;1;3;663,05;1
id_3776937977682;41106;1;1;546,4;1
id_3742937974220;20086;1;1;545,2;1
id_3729937972991;38176;1;2;572,5;1
id_3703937970369;25043;1;2;528;1
id_3785937578565;36051;1;2;601,5;1
id_3757937575703;49206;1;1;532,7;1
id_3779937577972;35019;1;1;511,55;1
id_3715937571515;17078;1;1;641,6;1
id_3705937570573;49212;1;1;537,2;1
id_3763937576397;22023;1;1;531;1
id_3793937779335;50206;1;1;453,7;1
id_3774937777426;53306;1;1;567,45;1
id_3730937773076;52070;1;1;542,9;1
id_3704937770425;50919;1;1;522,8;1
id_3790937179097;50804;1;1;703,8;1
id_3774937177451;36051;1;1;621,3;1
id_3716937171634;13050;1;4;623,6;1
id_3745937174539;11060;1;1;677,5;1
id_3727937172796;29049;1;2;508,05;1
id_3738937173886;41197;1;2;457,2;1
id_3730937173006;49105;1;1;546,4;1
id_3705937170517;13039;1;1;718,6;1
id_3706937170619;50110;1;1;580,05;1
id_3764937176451;13105;1;3;546,9;1
id_3764937176418;13073;1;1;720,8;1
id_3758937475838;25067;1;1;624,75;1
id_3705937470594;32044;1;1;579,75;1
id_3781937278156;50528;1;1;505,6;1
id_3784937278486;55082;1;4;465,9;1
id_3749937274979;39403;1;1;579,4;1
id_3737937273716;11072;1;1;635,75;1
id_3774937377485;36067;1;3;502,1;1
id_3711937371131;20076;1;1;569;1
id_3726937372603;20071;1;4;583,65;2
id_3779937077956;52446;1;1;529,9;1
id_3784937678415;48002;1;2;574,7;1
id_3740937674098;36050;1;1;660,2;1
id_3725937672582;41164;1;1;741,15;1
id_3724937672494;49204;1;8;719,75;1
id_3726937672648;36063;1;1;571,2;1
id_3158931875880;11087;1;3;665,8;1
id_3177931877750;38164;1;1;637,35;1
id_3116931871669;26096;1;1;522,6;1
id_3196931979642;50229;1;1;475,75;1
id_3138931973878;21041;1;3;644,75;1
id_3138931973874;49011;1;1;512,8;1
id_3136931973670;11020;1;1;604,6;1
id_3183931778306;18039;1;1;500,9;1
id_3198931779875;23029;1;1;537,4;1
id_3119931771923;22094;1;1;573,7;1
id_3116931771600;51255;1;1;626,7;1
id_3145931774564;18063;1;2;624,6;1
id_3134931773430;38167;1;1;536,55;8
id_3187931178784;55108;1;3;475,2;1
id_3127931172798;37018;1;1;500,2;1
id_3105931170573;35066;1;1;539,95;1
id_3121931472147;14091;1;1;538,5;1
id_3168931476807;29068;1;11;549,8;2
id_3165931476552;17816;1;11;559;2
id_3172931277246;49104;1;2;514,8;1
id_3147931274746;27043;1;1;494;1
id_3179931377957;19045;1;1;667,3;1
id_3170931377029;14098;1;1;576,4;1
id_3145931374509;41098;1;1;522,4;1
id_3107931370732;41075;1;1;630,7;1
id_3104931370418;19091;1;1;579,4;1
id_3161931376156;19012;1;3;570,65;1
id_3160931376041;14001;1;1;576;1
id_3187931078783;41067;1;2;521,5;1
id_3199931079994;14095;1;1;536,3;1
id_3171931077112;45037;1;1;546,2;1
id_3171931077133;40043;1;1;565,3;1
id_3170931077002;11078;1;2;733,45;1
id_3133931073354;52100;1;3;539,3;1
id_3133931073323;16050;1;1;624,1;1
id_3124931672401;35004;1;4;625,9;1
id_3169931676989;17037;1;1;577,6;1
id_3459934875919;47003;1;1;511;1
id_3443934874316;47002;1;1;600,85;1
id_3421934872169;47401;1;1;567,4;1
id_3433934873358;41168;1;5;603,2;1
id_3488934978829;37026;1;1;506,3;1
id_3488934978823;49101;1;5;580,25;1
id_3488934978834;45009;1;2;636,9;1
id_3482934978211;29021;1;9;710,3;1
id_3453934975391;50528;1;3;475,3;1
id_3418934971831;50129;1;1;585,2;1
id_3416934971621;16056;1;2;659,2;8
id_3431934973102;50808;1;1;467,5;1
id_3436934973638;49012;1;1;533,05;1
id_3495934579558;47001;1;1;534,5;1
id_3491934579165;47001;1;1;540,3;1
id_3470934577078;47002;1;1;511,95;1
id_3410934571048;47006;1;3;530,25;1
id_3492934779269;32162;1;1;575,7;1
id_3450934775015;32160;1;1;553,4;1
id_3479934777933;39124;1;1;523,8;1
id_3420934772059;41059;1;3;530,9;1
id_3457934175739;41167;1;1;614,3;1
id_3454934175432;25033;1;2;644,8;1
id_3474934177493;51140;1;1;503,85;1
id_3427934172700;55089;1;1;507,2;1
id_3482934478229;44036;1;1;707,35;1
id_3455934475542;33030;1;1;620,45;1
id_3479934477943;22080;1;1;590,7;1
id_3417934471795;22021;1;1;483,9;1
id_3412934471289;22061;1;1;569,25;1
id_3445934474556;13041;1;1;651,3;1
id_3429934472964;22052;1;5;566,4;1
id_3424934472492;22075;1;1;482,4;1
id_3424934472440;22083;1;1;625,7;1
id_3437934473721;22055;1;1;652,7;1
id_3465934476504;19075;1;1;596,6;1
id_3443934274320;52495;1;11;462,8;2
id_3426934372636;52145;1;1;574,5;1
id_3470934077093;49314;1;1;570,8;1
id_3441934074156;49321;1;1;680,7;1
id_3428934072849;49313;1;1;580,1;1
id_3408934070823;33412;1;1;629,7;1
id_3478934677879;13092;1;1;554,2;1
id_3478934677821;44018;1;2;695,9;1
id_3474934677498;47004;1;1;654,6;1
id_3412934671226;48008;1;2;462,6;1
id_3410934671021;48008;1;1;534,7;1
id_3416934671650;48004;1;4;516,5;2
id_3444934674409;17088;1;3;601,2;1
id_3434934673452;13026;1;1;552,05;1
id_3461934676182;11072;1;1;614,5;1
id_3280932878020;41027;1;1;512,4;1
id_3251932875196;45025;1;1;603,7;1
id_3202932870286;11063;1;1;671,5;1
id_3216932971643;13057;1;1;582,65;1
id_3227932972771;13022;1;2;564,25;1
id_3237932973768;50225;1;2;735;1
id_3232932973285;36029;1;1;542,3;1
id_3265932976590;15448;1;1;671,4;1
id_3267932976772;36065;1;1;601,9;1
id_3261932976171;15463;1;1;533,7;1
id_3242932574226;18093;1;1;606,1;1
id_3292932779282;17086;1;1;524,6;1
id_3246932774637;19076;1;4;633,5;1
id_3256932175695;55007;1;1;482;1
id_3270932177074;55016;1;2;642,7;1
id_3210932171015;51255;1;1;560;1
id_3239932173910;14091;1;1;630;1
id_3234932173477;50921;1;1;599,6;1
id_3267932176792;15131;1;1;679,9;1
id_3219932471925;38172;1;2;664,85;1
id_3219932471961;25036;1;2;734,05;1
id_3215932471579;18083;1;1;644,3;1
id_3205932470588;49320;1;1;515,3;1
id_3202932470278;32048;1;1;632,2;1
id_3281932278167;49316;1;2;485,3;1
id_3297932279786;17074;1;1;629,65;1
id_3297932279798;41016;1;1;522,4;1
id_3254932275400;49102;1;11;507,45;2
id_3216932271680;45009;1;1;561,7;1
id_3232932273242;41021;1;3;520,9;1
id_3202932270267;16034;1;2;608;1
id_3269932276912;15441;1;11;500,4;2
id_3251932375165;53107;1;2;499,1;1
id_3212932371253;29080;1;1;541,7;1
id_3224932372491;16080;1;1;530,2;1
id_3236932373647;13107;1;1;599,35;1
id_3205932370553;38171;1;2;603,6;1
id_3289932078940;40010;1;1;500,4;1
id_3293932079366;39129;1;2;612,4;1
id_3271932077188;46107;1;1;501,55;8
id_3273932077334;46110;1;1;570,3;8
id_3213932071360;12070;1;1;635,5;1
id_3220932072032;41035;1;1;499,8;1
id_3289932678951;45028;1;1;579,55;1
id_3251932675184;21002;1;1;594,5;1
id_3254932675402;38005;1;1;636,6;1
id_3248932674869;17078;1;2;469,5;1
id_3244932674443;17084;1;1;552,3;1
id_3234932673407;22091;1;1;573,5;1
id_3377933877717;15160;1;1;685,6;1
id_3372933877205;12035;1;1;715,35;1
id_3315933871562;16048;1;1;608,8;1
id_3339933873921;20086;1;3;560,1;1
id_3308933870869;13092;1;1;574,65;1
id_3364933876402;30092;1;11;568,1;2
id_3356933975633;24088;1;1;542,1;1
id_3349933974952;32034;1;1;548,5;1
id_3337933973731;35004;1;2;632,8;1
id_3378933577861;51230;1;1;554,1;1
id_3371933577167;55045;1;1;477,2;1
id_3319933571959;25070;1;1;596,4;1
id_3319933571930;44026;1;1;635;1
id_3347933574773;45025;1;1;715,75;1
id_3305933570538;17816;1;1;521,2;1
id_3364933576466;16048;1;1;669,8;1
id_3359933775907;11520;1;1;647,2;1
id_3351933775152;39108;1;3;577,1;1
id_3371933777172;38003;1;1;593,4;1
id_3376933777648;55017;1;1;487,9;1
id_3334933773408;46103;1;2;522,7;8
id_3389933178998;45009;1;2;560,9;1
id_3394933179415;32034;1;1;590,9;1
id_3349933174979;43003;1;4;619,7;1
id_3342933174222;14016;1;1;538,4;1
id_3334933173497;26303;1;1;519,2;1
id_3301933170127;29068;1;2;468,1;1
id_3388933478880;41034;1;11;580,3;8
id_3388933478850;29072;1;1;676,5;1
id_3313933471306;36061;1;1;548;1
id_3341933474183;50805;1;1;606,1;1
id_3336933473680;51151;1;2;539,2;1
id_3396933279697;24093;1;1;629,75;1
id_3345933274575;50811;1;1;677,95;1
id_3360933276046;39118;1;1;739,9;1
id_3384933378421;16017;1;2;563,6;1
id_3398933379892;45002;1;1;518,35;1
id_3353933375392;42004;1;1;680,8;1
id_3312933371220;25037;1;1;575,9;1
id_3340933374086;49103;1;1;547,95;1
id_3338933373841;21047;1;3;461,4;1
id_3365933376506;11078;1;3;677,5;1
id_3388933078848;12038;1;1;602,2;1
id_3388933078824;20086;1;1;722,7;1
id_3385933078502;39107;1;2;633,6;1
id_3399933079939;20024;1;1;559,2;1
id_3358933075878;15110;1;2;597,7;2
id_3379933077999;15222;1;2;522,9;1
id_3341933074115;46301;1;1;500,1;1
id_3321933072124;37026;1;1;549,9;1
id_3320933072085;15270;1;1;698,8;1
id_3306933070602;42002;1;1;705,7;1
id_3369933076915;33025;1;1;553,15;1
id_3373933677320;41032;1;2;571,6;1
id_3376933677688;34068;1;4;468,05;1
id_3336933673689;55015;1;1;544,9;1
id_3084930878435;23052;1;1;598,4;1
id_3082930878263;24089;1;1;661,9;1
id_3076930877656;27052;1;1;612,8;1
id_3017930871767;19022;1;1;603,4;1
id_3055930975513;41123;1;1;573,4;1
id_3054930975432;32044;1;1;476,5;1
id_3079930977976;29059;1;1;622,45;1
id_3012930971206;50810;1;6;518,6;1
id_3068930976825;52445;1;1;652,05;1
id_3070930577040;35040;1;1;603,6;1
id_3025930572506;17837;1;1;533,65;1
id_3031930573101;37091;1;1;702,8;1
id_3088930778856;22024;1;1;593,3;1
id_3085930778522;22037;1;1;490,7;1
id_3051930775133;11060;1;1;684,6;1
id_3053930775377;15463;1;1;608,8;1
id_3043930774321;30039;1;1;503,2;1
id_3037930773779;15380;1;1;648,8;1
id_3034930773496;51151;1;3;524,2;1
id_3003930770344;20007;1;11;667,4;2
id_3081930178133;49101;1;2;580,7;1
id_3082930178258;20023;1;1;658,8;1
id_3080930178025;39112;1;4;620,4;1
id_3098930179824;29076;1;1;600,8;1
id_3053930175320;13027;1;1;505,65;1
id_3075930177576;50133;1;2;550,3;1
id_3077930177765;36065;1;1;515,1;1
id_3073930177388;41106;1;1;494,3;1
id_3048930174864;13022;1;1;525,05;1
id_3049930174969;13108;1;1;664;1
id_3045930174540;36052;1;1;587,7;1
id_3043930174349;49314;1;5;515,35;1
id_3040930174066;41026;1;1;540,5;1
id_3039930173944;25041;1;1;539,5;1
id_3060930176020;27003;1;1;481,7;1
id_3086930478678;45009;1;1;552;1
id_3057930475744;49001;1;2;611,15;1
id_3076930477639;34030;1;1;522,8;1
id_3047930474756;41067;1;1;539,4;1
id_3023930472352;35006;1;1;648,1;1
id_3035930473568;26095;1;1;549,8;1
id_3037930473791;50801;1;1;727,65;1
id_3032930473252;55072;1;2;606,5;1
id_3033930473354;55024;1;3;482,7;1
id_3033930473342;33060;1;1;540,75;1
id_3069930476959;20011;1;2;604,7;1
id_3065930476571;12043;1;1;714,6;1
id_3087930278722;11081;1;4;613,5;1
id_3050930275018;36029;1;2;588;1
id_3016930271698;50128;1;1;569,5;1
id_3016930271674;35019;1;1;627,5;1
id_3028930272894;14092;1;1;587,2;1
id_3025930272578;25051;1;1;528,15;1
id_3085930378535;29037;1;1;543,4;1
id_3081930378119;29027;1;1;615,4;1
id_3086930378691;13111;1;1;593,3;1
id_3025930372576;49113;1;1;552,75;1
id_3037930373749;53406;1;4;556,85;1
id_3001930370142;53301;1;1;610,2;1
id_3080930078034;49316;1;1;500,55;1
id_3092930079230;37004;1;1;535,7;1
id_3093930079376;30038;1;1;689,6;1
id_3078930077802;16001;1;1;633,65;1
id_3010930071000;49201;1;1;567,6;1
id_3024930072410;49316;1;2;469,65;1
id_3032930073263;43001;1;3;751,1;1
id_3063930076377;32005;1;2;551,25;1
id_3084930678403;44031;1;1;613,6;1
id_3079930677994;33072;1;1;510,9;1
id_3074930677442;50530;1;1;613,4;1
id_3073930677344;33030;1;1;572;1
id_3009930670907;41111;1;3;523,3;1
id_3069930676926;44034;1;1;675,3;1
id_3686936878647;34101;1;1;693,2;1
id_3649936874914;11521;1;3;601,25;1
id_3609936870959;16100;1;1;667,8;1
id_3663936876395;33061;1;11;459,5;2
id_3695936979599;55061;1;2;578,9;1
id_3652936975207;50126;1;1;649,6;1
id_3616936971687;49313;1;1;533,15;1
id_3641936974122;30077;1;1;563,75;1
id_3638936973885;55022;1;3;582,6;1
id_3614936571497;49113;1;1;513,5;1
id_3635936573596;29049;1;1;528,95;1
id_3655936775573;49216;1;1;515,85;1
id_3614936771425;29073;1;1;686,65;1
id_3629936772902;24089;1;3;541,8;1
id_3624936772406;55046;1;2;544;1
id_3637936773793;24067;1;2;530,3;1
id_3601936770168;24094;1;1;476,4;1
id_3664936776445;12044;1;1;712,3;1
id_3664936776401;24092;1;3;601,2;1
id_3680936178063;55009;1;11;546,4;2
id_3648936174871;26300;1;1;651,8;1
id_3628936172840;12070;1;1;757,1;1
id_3691936479111;22031;1;2;497,1;1
id_3650936475010;49105;1;3;481,15;1
id_3656936475605;30068;1;1;464,3;1
id_3675936477583;40030;1;2;568,85;1
id_3647936474796;52495;1;5;459,4;1
id_3629936472921;50921;1;7;537,1;1
id_3624936472437;11024;1;1;663,9;1
id_3667936476711;11024;1;1;667,25;1
id_3691936279157;50926;1;1;678,35;1
id_3654936275422;40030;1;1;572,35;1
id_3650936275069;52010;1;3;465;1
id_3645936274547;39110;1;5;568,1;1
id_3666936276608;50119;1;6;529,6;1
id_3666936276608;55014;1;5;544,9;1
id_3699936379914;19042;1;1;655;1
id_3693936379357;19048;1;4;672,65;1
id_3617936371712;24040;1;2;480,55;2
id_3647936374757;46301;1;1;486,1;1
id_3622936372204;17823;1;1;576,9;1
id_3606936370672;15433;1;1;635;1
id_3664936376430;55066;1;11;515,7;2
id_3683936078346;19039;1;1;749,1;1
id_3699936079980;17029;1;1;743,6;1
id_3656936075620;30026;1;1;768,8;1
id_3688936678867;13103;1;5;624,75;1
id_3645936674542;41098;1;1;533,9;1
id_3621936672119;19093;1;1;584,15;1
id_0881908878110;19012;1;1;597,75;1
id_0880908878032;46401;1;1;498,2;1
id_0897908879762;45028;1;1;629,75;1
id_0875908877583;25044;1;1;656,6;1
id_0810908871017;23046;1;1;579,1;1
id_0816908871698;45009;1;4;550,7;1
id_0835908873551;55107;1;11;638,9;2
id_0831908873129;15140;1;1;727,1;1
id_0836908873658;13089;1;1;546;1
id_0897908979767;14001;1;1;581,2;1
id_0879908977923;18061;1;1;632,4;1
id_0870908977096;18063;1;1;518,5;1
id_0807908970730;41162;1;1;653,1;1
id_0889908578907;47301;1;1;629,67;1
id_0870908577093;43001;1;4;734;1
id_0819908571922;17030;1;1;594,5;1
id_0813908571340;16013;1;1;570,6;1
id_0836908573625;52070;1;9;560,6;1
id_0800908570073;49216;1;1;493,1;1
id_0865908576501;35058;1;1;523,2;1
id_0864908576461;16068;1;1;540,95;1
id_0894908779443;50928;1;1;543;1
id_0857908775772;19031;1;1;546,4;1
id_0877908777750;41067;1;1;580,86;1
id_0870908777085;14101;1;5;515,4;1
id_0848908774827;19062;1;1;621,6;1
id_0842908774222;19062;1;1;609,55;1
id_0838908773804;26005;1;1;482,2;1
id_0833908773395;41080;1;11;626,8;2
id_0804908770464;19030;1;1;644,35;1
id_0806908770677;38004;1;1;631,65;1
id_0869908776916;47004;1;1;665,4;1
id_0818908171814;47302;1;1;684;1
id_0845908174533;17837;1;1;605,4;1
id_0847908174752;39107;1;1;579,9;1
id_0846908174650;41026;1;3;535,5;1
id_0839908173966;25067;1;2;507,5;1
id_0861908176131;49101;1;8;566,3;1
id_0863908176390;49102;1;1;518,55;1
id_0881908478110;39101;1;4;500,55;1
id_0898908479895;21043;1;1;546,1;1
id_0858908475823;29045;1;1;598,9;1
id_0815908471506;53309;1;2;534,1;1
id_0810908471005;46305;1;1;558,15;1
id_0849908474922;11028;1;1;662,1;1
id_0808908470864;46104;1;1;518,9;8
id_0853908275323;11078;1;2;706,75;1
id_0870908277000;55007;1;1;612,4;1
id_0818908271830;55041;1;3;500,1;1
id_0802908270249;34027;1;1;653,35;1
id_0867908276771;17821;1;1;648,15;1
id_0887908378700;13108;1;1;624,35;1
id_0857908375733;46107;1;2;538,4;8
id_0809908370968;12035;1;3;663,7;1
id_0868908376880;46104;1;2;503,8;8
id_0864908376438;17000;1;2;548,45;1
id_0894908079421;45009;1;4;592;1
id_0893908079345;19024;1;1;571,1;1
id_0890908079092;46101;1;1;545,1;8
id_0828908072880;16056;1;1;651,8;1
id_0810908671034;13044;1;3;568,3;1
id_0841908674134;20050;1;1;590,8;3
id_0809908670949;46103;1;1;514,2;8
id_0978909877836;23078;1;1;536,8;1
id_0975909877523;37027;1;1;538,8;1
id_0974909877471;49318;1;1;535,3;1
id_0911909871113;14007;1;4;589,5;1
id_0902909870233;25064;1;1;653,7;1
id_0969909876938;41167;1;1;458,5;1
id_0960909876033;50930;1;2;532,3;1
id_0999909979953;41102;1;1;513,8;1
id_0977909977714;14037;1;1;578,4;1
id_0919909971902;26054;1;1;581,8;1
id_0928909972800;39124;1;1;475,8;1
id_0968909976803;55105;1;6;455,8;1
id_0967909976728;49108;1;1;574,3;1
id_0958909575899;49108;1;1;558,85;1
id_0955909575573;38004;1;2;640,25;1
id_0927909572707;12023;1;1;668,35;1
id_0924909572465;15381;1;1;581,1;1
id_0933909573399;37062;1;4;478,85;1
id_0906909570689;27040;1;3;475,3;1
id_0962909576239;32003;1;1;572,4;1
id_0985909778559;32051;1;1;651,7;1
id_0977909777792;27028;1;5;545,6;1
id_0928909772866;25066;1;2;527,6;1
id_0938909773878;44037;1;3;643;2
id_0904909770401;27051;1;2;546,6;1
id_0965909776533;25066;1;4;513;1
id_0983909178317;27028;1;1;522,5;1
id_0993909179393;27023;1;1;609,9;1
id_0978909177839;13018;1;1;512,75;1
id_0977909177718;29037;1;1;539;1
id_0976909177665;13041;1;1;626,3;1
id_0918909171895;16056;1;1;607,9;1
id_0914909171415;50131;1;1;571,5;1
id_0949909174919;13108;1;1;692,3;1
id_0941909174120;52070;1;1;639,65;1
id_0944909174465;50128;1;1;545,6;1
id_0926909172674;13105;1;1;707,25;1
id_0931909173151;39408;1;1;453,3;1
id_0933909173333;49306;1;1;632,3;1
id_0936909173663;49327;1;1;491,7;1
id_0902909170249;37020;1;3;566,8;2
id_0903909170394;49316;1;2;455,85;1
id_0994909479477;39119;1;1;578,15;1
